ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1560752_PM_at	0.98269	6.02e-01	5.39e-01	-6.020417	0.2019795	FBXW2	F-box and WD repeat domain containing 2
242096_PM_at	0.98269	6.02e-01	5.39e-01	-6.020443	0.16457283		
219867_PM_at	0.98269	6.02e-01	5.39e-01	-6.020477	0.24354315	CHODL	chondrolectin
206180_PM_x_at	0.98269	6.02e-01	5.39e-01	-6.020486	0.13889333	ZNF747	zinc finger protein 747
1555626_PM_a_at	0.98269	6.02e-01	5.39e-01	-6.020491	0.14338465	SLAMF1	signaling lymphocytic activation molecule family member 1
222155_PM_s_at	0.98269	6.03e-01	5.39e-01	-6.020519	0.11566133	SLC52A2	solute carrier family 52 member 2
1564072_PM_at	0.98269	6.03e-01	5.39e-01	-6.020528	0.144089	MYH16	myosin heavy chain 16 pseudogene
1567361_PM_at	0.98269	6.03e-01	5.39e-01	-6.020533	0.10513983	BDNF-AS	BDNF antisense RNA
223652_PM_at	0.98269	6.03e-01	-5.39e-01	-6.020553	-0.20503167	AS3MT	arsenite methyltransferase
1570372_PM_at	0.98269	6.03e-01	5.39e-01	-6.020575	0.19253	LOC101928207	uncharacterized LOC101928207
226766_PM_at	0.98269	6.03e-01	5.39e-01	-6.020602	0.15997912	ROBO2	roundabout guidance receptor 2
205554_PM_s_at	0.98269	6.03e-01	5.39e-01	-6.020615	0.35365383	DNASE1L3	deoxyribonuclease 1 like 3
823_PM_at	0.98269	6.03e-01	-5.39e-01	-6.020634	-0.198195	CX3CL1	C-X3-C motif chemokine ligand 1
230693_PM_at	0.98269	6.03e-01	-5.39e-01	-6.02065	-0.1352415	LOC100294460///ATP2A1	similar to ATPase, Ca++ transporting, fast twitch 1///ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1
212729_PM_at	0.98269	6.03e-01	5.39e-01	-6.020654	0.18950667	DLG3	discs large MAGUK scaffold protein 3
1569316_PM_at	0.98269	6.03e-01	-5.39e-01	-6.020684	-0.13451783		
212495_PM_at	0.98269	6.03e-01	5.39e-01	-6.020694	0.2128222	KDM4B	lysine demethylase 4B
219780_PM_at	0.98269	6.03e-01	-5.39e-01	-6.02072	-0.13064368	ZNF771	zinc finger protein 771
241223_PM_x_at	0.98269	6.03e-01	-5.39e-01	-6.020722	-0.18052333		
236306_PM_at	0.98269	6.03e-01	-5.39e-01	-6.020727	-0.15289383	KIAA2026	KIAA2026
209834_PM_at	0.98269	6.03e-01	5.39e-01	-6.020735	0.2177778	CHST3	carbohydrate sulfotransferase 3
225682_PM_s_at	0.98269	6.03e-01	5.39e-01	-6.020745	0.14105833	POLR3H	RNA polymerase III subunit H
208784_PM_s_at	0.98269	6.03e-01	-5.39e-01	-6.020746	-0.12703333	KLHDC3	kelch domain containing 3
1568804_PM_at	0.98269	6.03e-01	5.39e-01	-6.020756	0.2086995		
239592_PM_at	0.98269	6.03e-01	5.39e-01	-6.020757	0.1899195		
242104_PM_at	0.98269	6.03e-01	5.39e-01	-6.020758	0.10092783		
213197_PM_at	0.98269	6.03e-01	-5.39e-01	-6.020793	-0.11599733	ASTN1	astrotactin 1
214382_PM_at	0.98269	6.03e-01	5.39e-01	-6.020835	0.17149183	UNC93A	unc-93 homolog A (C. elegans)
207794_PM_at	0.98269	6.03e-01	5.39e-01	-6.020856	0.1210175	CCR2	C-C motif chemokine receptor 2
1570572_PM_at	0.98269	6.03e-01	-5.39e-01	-6.020889	-0.12476467	LOC729291	translation initiation factor IF-2
1560556_PM_a_at	0.98269	6.03e-01	5.38e-01	-6.020912	0.1531221	PLEKHA8	pleckstrin homology domain containing A8
224328_PM_s_at	0.98269	6.03e-01	5.38e-01	-6.02096	0.15118367	LCE3D	late cornified envelope 3D
1554102_PM_a_at	0.98269	6.03e-01	5.38e-01	-6.020967	0.13947667	TMTC4	transmembrane and tetratricopeptide repeat containing 4
205838_PM_at	0.98269	6.03e-01	5.38e-01	-6.020971	0.10751283	GYPB///GYPA	glycophorin B (MNS blood group)///glycophorin A (MNS blood group)
1560131_PM_at	0.98269	6.03e-01	-5.38e-01	-6.021015	-0.18074167	LOC100506497	uncharacterized LOC100506497
201945_PM_at	0.98269	6.03e-01	-5.38e-01	-6.021025	-0.22955167	FURIN	furin, paired basic amino acid cleaving enzyme
224800_PM_at	0.98269	6.03e-01	5.38e-01	-6.021048	0.15735333	WDFY1	WD repeat and FYVE domain containing 1
36936_PM_at	0.98269	6.03e-01	-5.38e-01	-6.021066	-0.16239333	TSTA3	tissue specific transplantation antigen P35B
214798_PM_at	0.98269	6.03e-01	5.38e-01	-6.021066	0.18274167	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
222167_PM_at	0.98269	6.03e-01	5.38e-01	-6.021074	0.24694292		
228386_PM_s_at	0.98269	6.03e-01	5.38e-01	-6.021102	0.144487	DDX59	DEAD-box helicase 59
220320_PM_at	0.98269	6.03e-01	-5.38e-01	-6.021107	-0.11406267	DOK3	docking protein 3
210975_PM_x_at	0.98269	6.03e-01	5.38e-01	-6.021109	0.15675	FASTK	Fas activated serine/threonine kinase
209453_PM_at	0.98269	6.03e-01	5.38e-01	-6.021126	0.17984833	SLC9A1	solute carrier family 9 member A1
239823_PM_at	0.98269	6.03e-01	5.38e-01	-6.021137	0.1189185		
1569980_PM_x_at	0.98269	6.03e-01	5.38e-01	-6.021152	0.17191	HKR1	HKR1, GLI-Kruppel zinc finger family member
1555564_PM_a_at	0.98269	6.03e-01	5.38e-01	-6.021174	0.22895667	CFI	complement factor I
1560380_PM_at	0.98269	6.03e-01	5.38e-01	-6.021184	0.19087917	LOC497256	uncharacterized LOC497256
241324_PM_at	0.98269	6.03e-01	5.38e-01	-6.021184	0.210485		
205927_PM_s_at	0.98269	6.03e-01	5.38e-01	-6.021207	0.15656547	CTSE	cathepsin E
243279_PM_at	0.98269	6.03e-01	5.38e-01	-6.021209	0.124124		
243211_PM_at	0.98269	6.03e-01	5.38e-01	-6.021218	0.12262976		
1554967_PM_at	0.98269	6.03e-01	5.38e-01	-6.021225	0.10939867	DIP2A	disco interacting protein 2 homolog A
1555351_PM_s_at	0.98269	6.03e-01	-5.38e-01	-6.021256	-0.17196333	PPHLN1	periphilin 1
224509_PM_s_at	0.98269	6.03e-01	-5.38e-01	-6.021275	-0.13419683	RTN4IP1	reticulon 4 interacting protein 1
216883_PM_x_at	0.98269	6.03e-01	-5.38e-01	-6.021276	-0.20835667	PDE6D	phosphodiesterase 6D
238317_PM_x_at	0.98269	6.03e-01	-5.38e-01	-6.02128	-0.189835		
1559683_PM_at	0.98269	6.03e-01	-5.38e-01	-6.021282	-0.16420733		
216992_PM_s_at	0.98269	6.03e-01	5.38e-01	-6.021282	0.10290652	GRM8	glutamate metabotropic receptor 8
225856_PM_at	0.98269	6.03e-01	-5.38e-01	-6.021319	-0.39401167	CLOCK	clock circadian regulator
206153_PM_at	0.98269	6.03e-01	5.38e-01	-6.021336	0.15262973	CYP4F11	cytochrome P450 family 4 subfamily F member 11
223948_PM_s_at	0.98269	6.04e-01	5.38e-01	-6.021357	0.26849683	TMPRSS3	transmembrane protease, serine 3
231822_PM_at	0.98269	6.04e-01	-5.38e-01	-6.021369	-0.26200033	CTTNBP2NL	CTTNBP2 N-terminal like
214943_PM_s_at	0.98269	6.04e-01	5.38e-01	-6.02137	0.204705	RBM34	RNA binding motif protein 34
205935_PM_at	0.98269	6.04e-01	5.38e-01	-6.021372	0.35992617	FOXF1	forkhead box F1
239154_PM_at	0.98269	6.04e-01	5.38e-01	-6.021408	0.18767367		
206024_PM_at	0.98269	6.04e-01	5.38e-01	-6.021424	0.1285538	HPD	4-hydroxyphenylpyruvate dioxygenase
211398_PM_at	0.98269	6.04e-01	5.38e-01	-6.021434	0.13210617	FGFR2	fibroblast growth factor receptor 2
1559188_PM_x_at	0.98269	6.04e-01	-5.38e-01	-6.021439	-0.12456167	PRKXP1	protein kinase, X-linked, pseudogene 1
224868_PM_at	0.98269	6.04e-01	5.37e-01	-6.021459	0.14389367	ZDHHC5	zinc finger DHHC-type containing 5
204931_PM_at	0.98269	6.04e-01	5.37e-01	-6.021478	0.17069933	TCF21	transcription factor 21
1568805_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021492	-0.15319833	NCOA7	nuclear receptor coactivator 7
1559715_PM_at	0.98269	6.04e-01	5.37e-01	-6.021513	0.15040467	LOC100507391	uncharacterized LOC100507391
214655_PM_at	0.98269	6.04e-01	5.37e-01	-6.021526	0.12670633	GPR6	G protein-coupled receptor 6
222922_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021587	-0.17644417	KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3
205166_PM_at	0.98269	6.04e-01	5.37e-01	-6.021588	0.17518783	CAPN5	calpain 5
224252_PM_s_at	0.98269	6.04e-01	-5.37e-01	-6.02159	-0.44772167	FXYD5	FXYD domain containing ion transport regulator 5
237738_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021601	-0.11030088		
243012_PM_at	0.98269	6.04e-01	5.37e-01	-6.021601	0.173757		
215521_PM_at	0.98269	6.04e-01	5.37e-01	-6.021611	0.13605483	PHC3	polyhomeotic homolog 3
212254_PM_s_at	0.98269	6.04e-01	5.37e-01	-6.021656	0.24556833	DST	dystonin
208425_PM_s_at	0.98269	6.04e-01	5.37e-01	-6.021665	0.2526619	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
241072_PM_s_at	0.98269	6.04e-01	5.37e-01	-6.021686	0.1122636	HELLPAR///IGF1	HELLP associated long non-coding RNA///insulin like growth factor 1
1564807_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021688	-0.1361245	LOC100288320	hypothetical protein LOC100288320
236621_PM_at	0.98269	6.04e-01	5.37e-01	-6.021711	0.29866417	RPS27	ribosomal protein S27
208882_PM_s_at	0.98269	6.04e-01	-5.37e-01	-6.021729	-0.19272167	UBR5	ubiquitin protein ligase E3 component n-recognin 5
1570600_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021742	-0.15428883		
238200_PM_at	0.98269	6.04e-01	5.37e-01	-6.02175	0.12768567		
244107_PM_at	0.98269	6.04e-01	5.37e-01	-6.021787	0.12392395		
203080_PM_s_at	0.98269	6.04e-01	-5.37e-01	-6.021803	-0.21649833	BAZ2B	bromodomain adjacent to zinc finger domain 2B
220321_PM_s_at	0.98269	6.04e-01	5.37e-01	-6.021805	0.27021383	CCDC121	coiled-coil domain containing 121
214192_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021807	-0.166645	NUP88	nucleoporin 88
223894_PM_s_at	0.98269	6.04e-01	-5.37e-01	-6.021863	-0.1482085	AKTIP	AKT interacting protein
232380_PM_at	0.98269	6.04e-01	5.37e-01	-6.021864	0.14885827	FGGY	FGGY carbohydrate kinase domain containing
231785_PM_at	0.98269	6.04e-01	5.37e-01	-6.021879	0.134658	NTF4	neurotrophin 4
217361_PM_at	0.98269	6.04e-01	5.37e-01	-6.021888	0.15057075	PRKAR1AP1	protein kinase cAMP-dependent type I regulatory subunit alpha pseudogene 1
209321_PM_s_at	0.98269	6.04e-01	-5.37e-01	-6.0219	-0.20584383	ADCY3	adenylate cyclase 3
231460_PM_at	0.98269	6.04e-01	5.37e-01	-6.021902	0.1496685		
1563597_PM_at	0.98269	6.04e-01	5.37e-01	-6.021915	0.13055738		
213439_PM_x_at	0.98269	6.04e-01	5.37e-01	-6.021918	0.12411317	RUNDC3A	RUN domain containing 3A
201575_PM_at	0.98269	6.04e-01	-5.37e-01	-6.021921	-0.42057333	SNW1	SNW domain containing 1
1570630_PM_at	0.98269	6.04e-01	5.37e-01	-6.021941	0.206682		
1556378_PM_a_at	0.98269	6.04e-01	5.37e-01	-6.021955	0.12566117	LOC440896	uncharacterized LOC440896
225386_PM_s_at	0.98269	6.04e-01	5.37e-01	-6.021964	0.29601167	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like
201045_PM_s_at	0.98269	6.04e-01	-5.37e-01	-6.021985	-0.17527833	RAB6A	RAB6A, member RAS oncogene family
1553295_PM_at	0.98269	6.04e-01	5.37e-01	-6.021997	0.214809	ABCA13	ATP binding cassette subfamily A member 13
210179_PM_at	0.98269	6.04e-01	-5.37e-01	-6.022005	-0.14050367	KCNJ13	potassium voltage-gated channel subfamily J member 13
1559110_PM_at	0.98269	6.04e-01	5.37e-01	-6.02201	0.14733667		
207588_PM_at	0.98269	6.04e-01	5.36e-01	-6.022023	0.1412722		
241378_PM_at	0.98269	6.04e-01	5.36e-01	-6.022032	0.1495755	MIB2	mindbomb E3 ubiquitin protein ligase 2
205568_PM_at	0.98269	6.04e-01	-5.36e-01	-6.022039	-0.16680683	AQP9	aquaporin 9
212787_PM_at	0.98269	6.04e-01	-5.36e-01	-6.022074	-0.313125	YLPM1	YLP motif containing 1
210318_PM_at	0.98269	6.04e-01	5.36e-01	-6.022081	0.10600517	RBP3	retinol binding protein 3
210383_PM_at	0.98269	6.04e-01	5.36e-01	-6.02212	0.26662767	SCN1A	sodium voltage-gated channel alpha subunit 1
208829_PM_at	0.98269	6.04e-01	-5.36e-01	-6.022138	-0.33250333	TAPBP	TAP binding protein (tapasin)
241141_PM_at	0.98269	6.05e-01	5.36e-01	-6.022204	0.12842552	BMP6	bone morphogenetic protein 6
229013_PM_at	0.98269	6.05e-01	5.36e-01	-6.022226	0.2534885	LOC145783	uncharacterized LOC145783
230848_PM_s_at	0.98269	6.05e-01	-5.36e-01	-6.022243	-0.33375167	MGA	MGA, MAX dimerization protein
239057_PM_at	0.98269	6.05e-01	-5.36e-01	-6.022248	-0.10304133	LMOD2	leiomodin 2
235790_PM_at	0.98269	6.05e-01	5.36e-01	-6.02226	0.1142075	CTAGE5	CTAGE family member 5, ER export factor
239840_PM_at	0.98269	6.05e-01	5.36e-01	-6.022278	0.14787922	TMEM161B-AS1	TMEM161B antisense RNA 1
206065_PM_s_at	0.98269	6.05e-01	5.36e-01	-6.022292	0.11591593	DPYS	dihydropyrimidinase
1558601_PM_at	0.98269	6.05e-01	5.36e-01	-6.022293	0.10449	TUSC7	tumor suppressor candidate 7 (non-protein coding)
204082_PM_at	0.98269	6.05e-01	5.36e-01	-6.022293	0.23312833	PBX3	PBX homeobox 3
225234_PM_at	0.98269	6.05e-01	5.36e-01	-6.0223	0.12302833	CBL	Cbl proto-oncogene
231741_PM_at	0.98269	6.05e-01	5.36e-01	-6.022308	0.15105367	S1PR3	sphingosine-1-phosphate receptor 3
1556411_PM_s_at	0.98269	6.05e-01	-5.36e-01	-6.022332	-0.13680133	KY	kyphoscoliosis peptidase
202561_PM_at	0.98269	6.05e-01	-5.36e-01	-6.022341	-0.18262167	TNKS	tankyrase
202965_PM_s_at	0.98269	6.05e-01	5.36e-01	-6.022364	0.32064733	CAPN6	calpain 6
234625_PM_at	0.98269	6.05e-01	5.36e-01	-6.022372	0.28294333		
218869_PM_at	0.98269	6.05e-01	5.36e-01	-6.022374	0.11543567	MLYCD	malonyl-CoA decarboxylase
235106_PM_at	0.98269	6.05e-01	5.36e-01	-6.022376	0.13719333	MAML2	mastermind like transcriptional coactivator 2
218314_PM_s_at	0.98269	6.05e-01	-5.36e-01	-6.022395	-0.16570333	C11orf57	chromosome 11 open reading frame 57
221580_PM_s_at	0.98269	6.05e-01	-5.36e-01	-6.022402	-0.16190167	TAF1D	TATA-box binding protein associated factor, RNA polymerase I subunit D
1554217_PM_a_at	0.98269	6.05e-01	5.36e-01	-6.022409	0.26806233	VPS50	VPS50, EARP/GARPII complex subunit
220427_PM_at	0.98269	6.05e-01	-5.36e-01	-6.022435	-0.20343395	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
204329_PM_s_at	0.98269	6.05e-01	5.36e-01	-6.02244	0.1677135	ZNF202	zinc finger protein 202
223543_PM_at	0.98269	6.05e-01	5.36e-01	-6.022452	0.13516883	PDZD4	PDZ domain containing 4
209656_PM_s_at	0.98269	6.05e-01	-5.36e-01	-6.022484	-0.4596095	TMEM47	transmembrane protein 47
228778_PM_at	0.98269	6.05e-01	5.36e-01	-6.022488	0.2028495	MCPH1	microcephalin 1
1556980_PM_at	0.98269	6.05e-01	5.36e-01	-6.022505	0.1269555		
219086_PM_at	0.98269	6.05e-01	-5.36e-01	-6.022546	-0.17970067	ZNF839	zinc finger protein 839
1562472_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022567	-0.13095333		
228986_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022576	-0.52492667	OSBPL8	oxysterol binding protein like 8
241242_PM_at	0.98269	6.05e-01	5.35e-01	-6.022587	0.15892283		
224165_PM_s_at	0.98269	6.05e-01	5.35e-01	-6.022645	0.2070711	IQCH	IQ motif containing H
219232_PM_s_at	0.98269	6.05e-01	5.35e-01	-6.022653	0.14939667	EGLN3	egl-9 family hypoxia inducible factor 3
241086_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022655	-0.20433467		
220249_PM_at	0.98269	6.05e-01	5.35e-01	-6.022678	0.12760772	HYAL4	hyaluronoglucosaminidase 4
230661_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022692	-0.1424435	LOC286191	uncharacterized LOC286191
238449_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022746	-0.26253	SMG1P5	SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5
1560528_PM_at	0.98269	6.05e-01	5.35e-01	-6.022747	0.14673527		
64408_PM_s_at	0.98269	6.05e-01	-5.35e-01	-6.022757	-0.17617833	CALML4	calmodulin like 4
235138_PM_at	0.98269	6.05e-01	-5.35e-01	-6.02277	-0.14226033		
206125_PM_s_at	0.98269	6.05e-01	5.35e-01	-6.022779	0.11511733	KLK8	kallikrein related peptidase 8
222561_PM_at	0.98269	6.05e-01	5.35e-01	-6.022835	0.196795	LANCL2	LanC like 2
235807_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022838	-0.1373295		
221216_PM_s_at	0.98269	6.05e-01	5.35e-01	-6.022863	0.190205	SCMH1	sex comb on midleg homolog 1 (Drosophila)
231603_PM_at	0.98269	6.05e-01	5.35e-01	-6.022863	0.14603917	RNASE11	ribonuclease A family member 11 (inactive)
224140_PM_at	0.98269	6.05e-01	5.35e-01	-6.022876	0.10971517	NPCDR1	nasopharyngeal carcinoma, down-regulated 1
224730_PM_at	0.98269	6.05e-01	-5.35e-01	-6.022886	-0.204055	DCAF7	DDB1 and CUL4 associated factor 7
1554572_PM_a_at	0.98269	6.05e-01	5.35e-01	-6.022889	0.1499455	SUV39H2	suppressor of variegation 3-9 homolog 2
1569775_PM_at	0.98269	6.05e-01	-5.35e-01	-6.02292	-0.2070792	RNF157	ring finger protein 157
212315_PM_s_at	0.98269	6.05e-01	-5.35e-01	-6.022945	-0.21377133	NUP210	nucleoporin 210
241654_PM_at	0.98269	6.06e-01	5.35e-01	-6.023002	0.11016817		
1559620_PM_at	0.98269	6.06e-01	5.35e-01	-6.023005	0.20010939	LOC441167	hCG1820801
241442_PM_at	0.98269	6.06e-01	-5.35e-01	-6.02301	-0.163735		
212278_PM_x_at	0.98269	6.06e-01	5.35e-01	-6.023019	0.14911067	UBE3A	ubiquitin protein ligase E3A
233749_PM_at	0.98269	6.06e-01	5.35e-01	-6.023019	0.119263		
226393_PM_at	0.98269	6.06e-01	-5.35e-01	-6.023036	-0.17241817	CYP2U1	cytochrome P450 family 2 subfamily U member 1
215892_PM_at	0.98269	6.06e-01	5.35e-01	-6.023041	0.267603	ZNF440	zinc finger protein 440
211347_PM_at	0.98269	6.06e-01	-5.35e-01	-6.023049	-0.265395	CDC14B	cell division cycle 14B
231155_PM_at	0.98269	6.06e-01	5.35e-01	-6.023089	0.13088077	DEFB119	defensin beta 119
1561509_PM_at	0.98269	6.06e-01	5.35e-01	-6.023093	0.13396833	BEND7	BEN domain containing 7
215308_PM_at	0.98269	6.06e-01	-5.34e-01	-6.02313	-0.10703988	XRCC6	X-ray repair cross complementing 6
224137_PM_at	0.98269	6.06e-01	5.34e-01	-6.023133	0.13259983	CACNG7	calcium voltage-gated channel auxiliary subunit gamma 7
244125_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023134	-0.13749922		
232858_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023145	-0.27704333		
222489_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.02315	0.25058333	WRNIP1	Werner helicase interacting protein 1
1566555_PM_at	0.98269	6.06e-01	5.34e-01	-6.023158	0.14071833	BAIAP2-AS1	BAIAP2 antisense RNA 1 (head to head)
1553163_PM_at	0.98269	6.06e-01	5.34e-01	-6.02319	0.12881133	ADPRHL1	ADP-ribosylhydrolase like 1
238472_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023196	-0.13890883	FBXO9	F-box protein 9
1568746_PM_a_at	0.98269	6.06e-01	5.34e-01	-6.023237	0.13091847	LOC646268	hCG1654703
237881_PM_at	0.98269	6.06e-01	5.34e-01	-6.023243	0.20513333		
223232_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023249	0.10758083	CGN	cingulin
232566_PM_at	0.98269	6.06e-01	5.34e-01	-6.023259	0.15026783	NOL6	nucleolar protein 6
201723_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023262	0.39877833	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
234875_PM_at	0.98269	6.06e-01	5.34e-01	-6.023278	0.10836833	RPL7A	ribosomal protein L7a
227939_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023288	0.15676433	TRA2A	transformer 2 alpha homolog
243021_PM_at	0.98269	6.06e-01	5.34e-01	-6.023289	0.12103117	LOC100288271	hypothetical LOC100288271
1294_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023305	-0.23090167	UBA7	ubiquitin like modifier activating enzyme 7
223805_PM_at	0.98269	6.06e-01	5.34e-01	-6.023348	0.1257865	OSBPL6	oxysterol binding protein like 6
213122_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023357	-0.33169967	TSPYL5	TSPY like 5
218085_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023365	-0.33593167	CHMP5	charged multivesicular body protein 5
203432_PM_at	0.98269	6.06e-01	5.34e-01	-6.023369	0.13679433	TMPO	thymopoietin
210215_PM_at	0.98269	6.06e-01	5.34e-01	-6.023405	0.13123827	TFR2	transferrin receptor 2
216980_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023438	0.20804167	SPN	sialophorin
242067_PM_at	0.98269	6.06e-01	5.34e-01	-6.023446	0.18681		
211716_PM_x_at	0.98269	6.06e-01	-5.34e-01	-6.023454	-0.32538333	ARHGDIA	Rho GDP dissociation inhibitor alpha
204036_PM_at	0.98269	6.06e-01	-5.34e-01	-6.023465	-0.41123667	LPAR1	lysophosphatidic acid receptor 1
1554822_PM_at	0.98269	6.06e-01	5.34e-01	-6.023493	0.25317	PHTF2	putative homeodomain transcription factor 2
236994_PM_at	0.98269	6.06e-01	-5.34e-01	-6.0235	-0.15246833	FBXL4	F-box and leucine rich repeat protein 4
235717_PM_at	0.98269	6.06e-01	5.34e-01	-6.023512	0.12157267	ZNF229	zinc finger protein 229
216063_PM_at	0.98269	6.06e-01	5.34e-01	-6.023525	0.18852383	HBBP1	hemoglobin subunit beta pseudogene 1
1553078_PM_at	0.98269	6.06e-01	5.34e-01	-6.023535	0.21399333	OR5P3	olfactory receptor family 5 subfamily P member 3
224454_PM_at	0.98269	6.06e-01	5.34e-01	-6.023541	0.22044483	ETNK1	ethanolamine kinase 1
207194_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023542	0.17204903	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
204360_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023542	0.14925167	NAGLU	N-acetyl-alpha-glucosaminidase
234521_PM_at	0.98269	6.06e-01	5.34e-01	-6.023571	0.10541215	OR51I2	olfactory receptor family 51 subfamily I member 2
1553832_PM_at	0.98269	6.06e-01	5.34e-01	-6.023577	0.114845	LINC00315	long intergenic non-protein coding RNA 315
235727_PM_at	0.98269	6.06e-01	5.34e-01	-6.023581	0.12310333	KLHL28	kelch like family member 28
202818_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023599	0.27274	TCEB3	transcription elongation factor B subunit 3
220878_PM_at	0.98269	6.06e-01	5.34e-01	-6.0236	0.1125585		
221970_PM_s_at	0.98269	6.06e-01	-5.34e-01	-6.0236	-0.20203867	NOL11	nucleolar protein 11
1561307_PM_at	0.98269	6.06e-01	5.34e-01	-6.023602	0.11596417	LOC105372550	uncharacterized LOC105372550
242401_PM_x_at	0.98269	6.06e-01	5.34e-01	-6.023608	0.14733688		
201858_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023611	0.70577833	SRGN	serglycin
237945_PM_at	0.98269	6.06e-01	5.34e-01	-6.023636	0.40206167		
210167_PM_s_at	0.98269	6.06e-01	5.34e-01	-6.023638	0.17939133	TEF	TEF, PAR bZIP transcription factor
213043_PM_s_at	0.98269	6.06e-01	-5.34e-01	-6.023639	-0.12734367	MED24	mediator complex subunit 24
1559138_PM_a_at	0.98269	6.06e-01	-5.34e-01	-6.023646	-0.12352167	SPATA19	spermatogenesis associated 19
222793_PM_at	0.98269	6.06e-01	-5.33e-01	-6.023691	-0.12685167	DDX58	DEXD/H-box helicase 58
1562893_PM_at	0.98269	6.06e-01	-5.33e-01	-6.023736	-0.1132665	LOC101927657	uncharacterized LOC101927657
219608_PM_s_at	0.98269	6.06e-01	5.33e-01	-6.023739	0.1958725	FBXO38	F-box protein 38
215075_PM_s_at	0.98269	6.06e-01	-5.33e-01	-6.023755	-0.39188833	GRB2	growth factor receptor bound protein 2
241702_PM_at	0.98269	6.06e-01	5.33e-01	-6.023765	0.25564767		
217297_PM_s_at	0.98269	6.06e-01	5.33e-01	-6.023765	0.23459	MYO9B	myosin IXB
234175_PM_at	0.98269	6.06e-01	5.33e-01	-6.023775	0.157392		
205048_PM_s_at	0.98269	6.06e-01	-5.33e-01	-6.023792	-0.41935433	PSPH	phosphoserine phosphatase
220665_PM_at	0.98269	6.06e-01	5.33e-01	-6.023802	0.11936133	LUZP4	leucine zipper protein 4
1565389_PM_s_at	0.98269	6.06e-01	5.33e-01	-6.023819	0.22626867	GRM5	glutamate metabotropic receptor 5
234342_PM_at	0.98269	6.07e-01	5.33e-01	-6.023831	0.15452917	FAM20C	family with sequence similarity 20 member C
213611_PM_at	0.98269	6.07e-01	5.33e-01	-6.023852	0.12901743	AQP5	aquaporin 5
1562130_PM_at	0.98269	6.07e-01	5.33e-01	-6.023867	0.1445365	IQCA1	IQ motif containing with AAA domain 1
201506_PM_at	0.98269	6.07e-01	5.33e-01	-6.023868	0.51170167	TGFBI	transforming growth factor beta induced
208478_PM_s_at	0.98269	6.07e-01	-5.33e-01	-6.023872	-0.12188267	BAX	BCL2 associated X, apoptosis regulator
240968_PM_at	0.98269	6.07e-01	5.33e-01	-6.023883	0.21744333		
1562621_PM_at	0.98269	6.07e-01	-5.33e-01	-6.023887	-0.18926775	LOC101927040	uncharacterized LOC101927040
221911_PM_at	0.98269	6.07e-01	5.33e-01	-6.023892	0.34482617	ETV1	ETS variant 1
224370_PM_s_at	0.98269	6.07e-01	5.33e-01	-6.023893	0.14097435	CAPS2	calcyphosine 2
212475_PM_at	0.98269	6.07e-01	-5.33e-01	-6.023897	-0.23643633	AVL9	AVL9 cell migration associated
203906_PM_at	0.98269	6.07e-01	-5.33e-01	-6.023917	-0.15938833	IQSEC1	IQ motif and Sec7 domain 1
1565580_PM_s_at	0.98269	6.07e-01	-5.33e-01	-6.02392	-0.1359765	TATDN2	TatD DNase domain containing 2
